Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,study_efficiency,effective_study_hours,attendance_study_interaction,previous_study_interaction,motivation_study_interaction,study_sleep_ratio,tutoring_study_ratio,parental_support_score,school_quality_score,Hours_Studied_squared,Attendance_squared,Previous_Scores_squared,Sleep_Hours_squared,study_hours_category,sleep_category
24,68,0,2,1,8,95,1,1,3,2,2,1,2,0,0,1,1,0,67,3.0,30,16.32,22.8,0.0,2.6666666666666665,0.12,0,4,576,4624,9025,64,2.0,3.0
30,86,0,0,1,6,87,2,1,0,1,1,0,2,4,0,0,2,1,73,5.0,30,25.8,26.1,0.0,4.285714285714286,0.0,0,1,900,7396,7569,36,3.0,1.0
22,62,1,2,1,7,87,2,1,2,0,1,1,1,3,0,1,2,1,64,3.142857142857143,26,13.64,19.14,0.0,2.75,0.08695652173913043,2,2,484,3844,7569,49,2.0,2.0
22,73,1,2,0,5,79,2,1,4,2,1,1,0,1,0,2,1,1,65,4.4,30,16.06,17.38,0.0,3.6666666666666665,0.17391304347826086,3,2,484,5329,6241,25,2.0,0.0
11,66,2,2,1,7,74,2,1,3,2,0,0,1,3,0,1,0,1,62,1.5714285714285714,17,7.26,8.14,0.0,1.375,0.25,4,0,121,4356,5476,49,1.0,2.0
4,83,0,2,0,7,99,1,1,1,1,1,0,1,3,0,0,2,1,64,0.5714285714285714,6,3.32,3.96,0.0,0.5,0.2,0,1,16,6889,9801,49,0.0,2.0
22,86,1,2,0,4,82,1,1,1,1,1,0,2,5,0,0,1,0,67,5.5,24,18.92,18.04,0.0,4.4,0.043478260869565216,1,1,484,7396,6724,16,2.0,0.0
19,89,2,0,0,9,92,0,1,5,2,2,0,2,3,0,2,2,0,74,2.111111111111111,29,16.91,17.48,0.0,1.9,0.25,6,2,361,7921,8464,81,2.0,4.0
17,70,0,2,0,7,75,2,1,1,1,2,0,1,4,1,0,0,0,63,2.4285714285714284,19,11.9,12.75,0.0,2.125,0.05555555555555555,0,2,289,4900,5625,49,1.0,2.0
21,64,0,1,1,7,78,1,1,1,2,2,1,2,4,0,1,2,0,64,3.0,23,13.44,16.38,0.0,2.625,0.045454545454545456,0,4,441,4096,6084,49,2.0,2.0
20,63,2,1,0,8,83,1,1,4,2,2,1,1,3,0,2,1,1,64,2.5,28,12.6,16.6,0.0,2.2222222222222223,0.19047619047619047,6,4,400,3969,6889,64,2.0,3.0
27,77,1,0,0,7,86,0,1,1,0,0,1,0,3,0,0,2,0,70,3.857142857142857,29,20.79,23.22,0.0,3.375,0.03571428571428571,1,0,729,5929,7396,49,3.0,2.0
21,98,2,2,1,8,72,2,1,3,1,1,1,2,3,0,1,1,1,71,2.625,27,20.58,15.12,0.0,2.3333333333333335,0.13636363636363635,4,2,441,9604,5184,64,2.0,3.0
16,69,2,2,1,5,68,2,1,0,2,0,1,1,4,0,0,1,0,63,3.2,16,11.04,10.88,0.0,2.6666666666666665,0.0,2,0,256,4761,4624,25,1.0,0.0
26,70,2,0,1,7,62,2,1,0,1,3,0,0,1,0,0,2,1,66,3.7142857142857144,26,18.2,16.12,0.0,3.25,0.0,2,3,676,4900,3844,49,2.0,2.0
19,64,2,0,1,4,71,2,1,1,0,2,1,1,3,0,1,2,0,65,4.75,21,12.16,13.49,0.0,3.8,0.05,4,4,361,4096,5041,16,2.0,0.0
23,84,2,0,0,7,61,2,1,2,2,0,1,1,5,0,0,1,0,70,3.2857142857142856,27,19.32,14.03,0.0,2.875,0.08333333333333333,2,0,529,7056,3721,49,2.0,2.0
17,87,1,1,1,9,71,2,1,2,1,2,1,1,3,0,0,1,1,65,1.8888888888888888,21,14.79,12.07,0.0,1.7,0.1111111111111111,1,4,289,7569,5041,81,1.0,4.0
16,86,0,2,1,5,94,0,1,0,2,2,1,0,2,0,1,2,0,68,3.2,16,13.76,15.04,0.0,2.6666666666666665,0.0,0,4,256,7396,8836,25,1.0,0.0
21,94,2,0,0,6,99,2,1,1,2,0,0,1,2,0,1,2,0,72,3.5,23,19.74,20.79,0.0,3.0,0.045454545454545456,4,0,441,8836,9801,36,2.0,1.0
20,79,2,0,1,4,79,1,1,0,2,0,0,1,4,0,1,1,0,67,5.0,20,15.8,15.8,0.0,4.0,0.0,4,0,400,6241,6241,16,2.0,0.0
23,65,0,0,0,7,57,1,0,1,0,2,1,1,4,0,1,2,0,65,3.2857142857142856,25,14.95,13.11,0.0,2.875,0.041666666666666664,0,4,529,4225,3249,49,2.0,2.0
18,72,2,2,0,8,71,1,1,2,0,2,1,2,4,0,2,2,0,66,2.25,22,12.96,12.78,0.0,2.0,0.10526315789473684,6,4,324,5184,5041,64,1.0,3.0
9,86,0,0,0,8,80,2,1,1,1,2,1,2,5,0,0,0,1,67,1.125,11,7.74,7.2,0.0,1.0,0.1,0,4,81,7396,6400,64,0.0,3.0
17,85,2,1,0,6,69,2,1,1,2,2,0,1,3,1,2,2,0,65,2.8333333333333335,19,14.45,11.73,0.0,2.4285714285714284,0.05555555555555555,6,2,289,7225,4761,36,1.0,1.0
25,81,2,2,0,4,60,2,1,2,2,2,0,1,3,0,1,2,0,68,6.25,29,20.25,15.0,0.0,5.0,0.07692307692307693,4,2,625,6561,3600,16,2.0,0.0
18,87,2,2,0,5,61,0,1,2,2,2,1,2,1,0,1,2,0,68,3.6,22,15.66,10.98,0.0,3.0,0.10526315789473684,4,4,324,7569,3721,25,1.0,0.0
19,85,2,0,1,9,74,2,1,1,0,2,1,1,3,0,0,1,1,69,2.111111111111111,21,16.15,14.06,0.0,1.9,0.05,2,4,361,7225,5476,81,2.0,4.0
26,95,2,1,1,8,61,2,1,2,2,2,0,1,2,0,2,2,1,71,3.25,30,24.7,15.86,0.0,2.888888888888889,0.07407407407407407,6,2,676,9025,3721,64,2.0,3.0
16,83,2,2,1,7,62,2,1,0,1,2,0,1,1,1,2,1,0,64,2.2857142857142856,16,13.28,9.92,0.0,2.0,0.0,6,2,256,6889,3844,49,1.0,2.0
11,91,1,0,0,7,94,2,1,1,2,2,1,1,3,1,3,1,0,65,1.5714285714285714,13,10.01,10.34,0.0,1.375,0.08333333333333333,4,4,121,8281,8836,49,1.0,2.0
19,70,2,2,0,5,89,2,1,1,1,0,0,1,2,0,1,2,0,64,3.8,21,13.3,16.91,0.0,3.1666666666666665,0.05,4,0,361,4900,7921,25,2.0,0.0
17,87,2,2,1,9,53,1,1,3,1,2,1,2,3,0,2,1,1,67,1.8888888888888888,23,14.79,9.01,0.0,1.7,0.16666666666666666,6,4,289,7569,2809,81,1.0,4.0
14,96,2,0,0,6,66,2,1,3,2,2,1,2,2,0,0,2,1,70,2.3333333333333335,20,13.44,9.24,0.0,2.0,0.2,2,4,196,9216,4356,36,1.0,1.0
19,75,2,0,0,8,77,2,1,1,1,1,1,2,4,0,1,1,1,66,2.375,21,14.25,14.63,0.0,2.111111111111111,0.05,4,2,361,5625,5929,64,2.0,3.0
23,91,0,2,0,5,53,1,1,3,2,0,0,0,3,0,1,2,0,70,4.6,29,20.93,12.19,0.0,3.8333333333333335,0.125,0,0,529,8281,2809,25,2.0,0.0
20,89,2,0,1,7,84,1,1,1,0,0,1,1,4,0,1,1,0,70,2.857142857142857,22,17.8,16.8,0.0,2.5,0.047619047619047616,4,0,400,7921,7056,49,2.0,2.0
22,62,0,2,1,9,69,1,1,1,0,1,0,0,3,0,0,2,0,64,2.4444444444444446,24,13.64,15.18,0.0,2.2,0.043478260869565216,0,1,484,3844,4761,81,2.0,4.0
31,83,1,0,1,6,70,2,1,3,1,2,0,0,3,0,0,2,0,71,5.166666666666667,37,25.73,21.7,0.0,4.428571428571429,0.09375,1,2,961,6889,4900,36,3.0,1.0
18,65,2,0,1,8,63,2,1,1,2,2,1,2,3,0,1,0,0,63,2.25,20,11.7,11.34,0.0,2.0,0.05263157894736842,4,4,324,4225,3969,64,1.0,3.0
22,99,2,2,1,5,67,0,1,1,2,0,0,0,3,0,0,2,0,72,4.4,24,21.78,14.74,0.0,3.6666666666666665,0.043478260869565216,2,0,484,9801,4489,25,2.0,0.0
17,92,0,0,0,6,93,2,1,4,2,1,0,1,4,0,0,1,1,72,2.8333333333333335,25,15.64,15.81,0.0,2.4285714285714284,0.2222222222222222,0,1,289,8464,8649,36,1.0,1.0
15,64,0,1,1,7,89,1,1,0,1,2,1,0,2,0,1,2,0,61,2.142857142857143,15,9.6,13.35,0.0,1.875,0.0,0,4,225,4096,7921,49,1.0,2.0
16,65,0,1,1,8,97,0,1,2,1,2,1,0,4,1,1,2,1,63,2.0,20,10.4,15.52,0.0,1.7777777777777777,0.11764705882352941,0,4,256,4225,9409,64,1.0,3.0
17,84,1,0,0,7,85,0,1,0,2,2,0,2,2,0,0,1,0,67,2.4285714285714284,17,14.28,14.45,0.0,2.125,0.0,1,2,289,7056,7225,49,1.0,2.0
22,74,0,1,1,8,79,1,1,3,2,2,1,1,1,0,1,2,1,67,2.75,28,16.28,17.38,0.0,2.4444444444444446,0.13043478260869565,0,4,484,5476,6241,64,2.0,3.0
34,61,2,1,0,9,63,1,1,2,2,2,1,1,5,0,1,1,1,65,3.7777777777777777,38,20.74,21.42,0.0,3.4,0.05714285714285714,4,4,1156,3721,3969,81,3.0,4.0
16,82,1,2,0,6,83,2,1,0,2,2,1,0,2,0,1,2,1,64,2.6666666666666665,16,13.12,13.28,0.0,2.2857142857142856,0.0,2,4,256,6724,6889,36,1.0,1.0
18,76,2,1,0,5,95,0,1,2,0,0,1,2,6,0,2,2,1,69,3.6,22,13.68,17.1,0.0,3.0,0.10526315789473684,6,0,324,5776,9025,25,1.0,0.0
20,64,2,0,0,6,53,0,0,4,0,2,0,1,4,0,0,1,1,65,3.3333333333333335,28,12.8,10.6,0.0,2.857142857142857,0.19047619047619047,2,2,400,4096,2809,36,2.0,1.0
22,92,0,0,0,9,72,1,1,1,1,0,1,1,4,1,2,2,0,71,2.4444444444444446,24,20.24,15.84,0.0,2.2,0.043478260869565216,0,0,484,8464,5184,81,2.0,4.0
22,97,2,2,1,6,57,2,1,0,2,0,0,2,2,0,1,2,0,70,3.6666666666666665,22,21.34,12.54,0.0,3.142857142857143,0.0,4,0,484,9409,3249,36,2.0,1.0
28,90,1,2,1,9,91,2,1,0,2,2,1,2,2,0,0,1,1,98,3.111111111111111,28,25.2,25.48,0.0,2.8,0.0,1,4,784,8100,8281,81,3.0,4.0
5,93,2,2,1,7,81,2,0,1,1,0,1,1,2,0,0,2,1,65,0.7142857142857143,7,4.65,4.05,0.0,0.625,0.16666666666666666,2,0,25,8649,6561,49,0.0,2.0
6,69,0,2,1,10,94,2,0,1,2,2,0,1,4,0,2,2,1,63,0.6,8,4.14,5.64,0.0,0.5454545454545454,0.14285714285714285,0,2,36,4761,8836,100,0.0,4.0
17,71,2,2,1,10,53,1,1,0,1,1,1,2,3,0,1,1,0,61,1.7,17,12.07,9.01,0.0,1.5454545454545454,0.0,4,2,289,5041,2809,100,1.0,4.0
27,68,2,1,1,9,95,2,1,1,1,2,1,2,3,0,0,1,0,67,3.0,29,18.36,25.65,0.0,2.7,0.03571428571428571,2,4,729,4624,9025,81,3.0,4.0
11,91,2,2,0,5,53,2,1,0,1,2,0,1,2,0,2,2,1,64,2.2,11,10.01,5.83,0.0,1.8333333333333333,0.0,6,2,121,8281,2809,25,1.0,0.0
2,98,0,2,0,4,64,2,1,1,1,0,0,1,2,0,1,2,1,65,0.5,4,1.96,1.28,0.0,0.4,0.3333333333333333,0,0,4,9604,4096,16,0.0,0.0
23,89,0,0,1,7,58,2,1,2,2,0,0,2,3,0,2,1,0,73,3.2857142857142856,27,20.47,13.34,0.0,2.875,0.08333333333333333,0,0,529,7921,3364,49,2.0,2.0
21,95,2,0,1,8,57,1,0,1,1,2,1,2,3,0,1,2,0,69,2.625,23,19.95,11.97,0.0,2.3333333333333335,0.045454545454545456,4,4,441,9025,3249,64,2.0,3.0
13,86,2,0,0,8,59,2,1,3,2,2,1,1,3,0,1,2,0,67,1.625,19,11.18,7.67,0.0,1.4444444444444444,0.21428571428571427,4,4,169,7396,3481,64,1.0,3.0
14,76,0,2,0,6,74,1,1,0,0,2,0,2,2,1,0,0,0,63,2.3333333333333335,14,10.64,10.36,0.0,2.0,0.0,0,2,196,5776,5476,36,1.0,1.0
14,77,0,0,1,5,89,1,1,0,2,2,0,2,2,0,0,2,0,67,2.8,14,10.78,12.46,0.0,2.3333333333333335,0.0,0,2,196,5929,7921,25,1.0,0.0
21,63,1,0,1,8,95,2,1,2,0,2,1,1,5,0,1,2,0,66,2.625,25,13.23,19.95,0.0,2.3333333333333335,0.09090909090909091,2,4,441,3969,9025,64,2.0,3.0
16,61,2,0,1,10,78,2,1,2,1,0,1,2,2,0,0,1,1,64,1.6,20,9.76,12.48,0.0,1.4545454545454546,0.11764705882352941,2,0,256,3721,6084,100,1.0,4.0
23,88,0,1,1,6,58,2,1,2,1,2,1,1,2,0,1,1,0,68,3.8333333333333335,27,20.24,13.34,0.0,3.2857142857142856,0.08333333333333333,0,4,529,7744,3364,36,2.0,1.0
3,78,2,2,0,8,54,0,1,2,0,2,1,2,4,0,1,1,0,61,0.375,7,2.34,1.62,0.0,0.3333333333333333,0.5,4,4,9,6084,2916,64,0.0,3.0
15,82,2,2,1,10,75,2,1,1,0,2,1,0,1,0,0,2,1,66,1.5,17,12.3,11.25,0.0,1.3636363636363635,0.0625,2,4,225,6724,5625,100,1.0,4.0
13,82,2,2,1,7,88,2,1,0,1,2,1,1,2,0,1,2,1,65,1.8571428571428572,13,10.66,11.44,0.0,1.625,0.0,4,4,169,6724,7744,49,1.0,2.0
18,71,2,0,1,7,81,2,1,0,2,2,1,0,4,0,0,1,1,65,2.5714285714285716,18,12.78,14.58,0.0,2.25,0.0,2,4,324,5041,6561,49,1.0,2.0
17,79,2,2,0,8,79,2,1,3,2,0,0,1,5,1,2,2,0,67,2.125,23,13.43,13.43,0.0,1.8888888888888888,0.16666666666666666,6,0,289,6241,6241,64,1.0,3.0
25,79,0,2,1,7,52,2,1,1,2,2,1,0,2,0,2,1,1,68,3.5714285714285716,27,19.75,13.0,0.0,3.125,0.038461538461538464,0,4,625,6241,2704,49,2.0,2.0
9,76,2,2,1,9,71,2,1,1,2,0,1,1,3,0,0,2,0,63,1.0,11,6.84,6.39,0.0,0.9,0.1,2,0,81,5776,5041,81,0.0,4.0
20,93,0,2,0,6,78,1,1,1,1,2,1,2,3,0,0,1,1,70,3.3333333333333335,22,18.6,15.6,0.0,2.857142857142857,0.047619047619047616,0,4,400,8649,6084,36,2.0,1.0
23,78,0,0,0,7,80,2,1,0,1,2,0,1,2,0,1,2,1,68,3.2857142857142856,23,17.94,18.4,0.0,2.875,0.0,0,2,529,6084,6400,49,2.0,2.0
31,84,2,2,0,5,50,2,0,2,1,0,0,2,3,0,1,2,0,69,6.2,35,26.04,15.5,0.0,5.166666666666667,0.0625,4,0,961,7056,2500,25,3.0,0.0
17,96,0,2,1,7,60,1,1,0,1,2,0,1,2,1,0,2,0,67,2.4285714285714284,17,16.32,10.2,0.0,2.125,0.0,0,2,289,9216,3600,49,1.0,2.0
22,95,2,2,0,5,97,2,1,0,1,1,1,1,3,0,1,1,0,69,4.4,22,20.9,21.34,0.0,3.6666666666666665,0.0,4,2,484,9025,9409,25,2.0,0.0
9,96,2,1,1,8,75,1,1,1,1,0,0,2,4,1,1,2,1,65,1.125,11,8.64,6.75,0.0,1.0,0.1,4,0,81,9216,5625,64,0.0,3.0
6,71,2,0,1,5,85,2,1,1,1,2,1,2,2,0,1,1,0,61,1.2,8,4.26,5.1,0.0,1.0,0.14285714285714285,4,4,36,5041,7225,25,0.0,0.0
25,61,2,0,1,8,65,1,1,3,1,1,1,1,3,0,0,2,1,65,3.125,31,15.25,16.25,0.0,2.7777777777777777,0.11538461538461539,2,2,625,3721,4225,64,2.0,3.0
20,70,1,2,1,6,79,1,1,4,2,2,1,2,4,0,2,2,0,67,3.3333333333333335,28,14.0,15.8,0.0,2.857142857142857,0.19047619047619047,3,4,400,4900,6241,36,2.0,1.0
27,71,2,0,1,10,68,2,1,1,1,2,1,0,2,0,1,1,0,66,2.7,29,19.17,18.36,0.0,2.4545454545454546,0.03571428571428571,4,4,729,5041,4624,100,3.0,4.0
12,96,2,2,0,9,65,2,1,2,0,0,0,1,4,1,2,2,1,69,1.3333333333333333,16,11.52,7.8,0.0,1.2,0.15384615384615385,6,0,144,9216,4225,81,1.0,4.0
23,86,2,2,1,8,71,0,1,3,2,2,1,1,4,0,0,2,1,71,2.875,29,19.78,16.33,0.0,2.5555555555555554,0.125,2,4,529,7396,5041,64,2.0,3.0
31,63,0,0,0,5,73,2,1,1,0,1,1,2,2,0,1,2,1,68,6.2,33,19.53,22.63,0.0,5.166666666666667,0.03125,0,2,961,3969,5329,25,3.0,0.0
23,65,0,2,0,6,67,0,0,3,2,2,0,0,5,0,1,1,0,65,3.8333333333333335,29,14.95,15.41,0.0,3.2857142857142856,0.125,0,2,529,4225,4489,36,2.0,1.0
22,66,2,2,0,6,63,0,1,1,1,2,0,1,5,0,2,0,0,64,3.6666666666666665,24,14.52,13.86,0.0,3.142857142857143,0.043478260869565216,6,2,484,4356,3969,36,2.0,1.0
20,85,2,1,0,6,81,1,1,1,0,0,0,2,3,0,0,2,0,68,3.3333333333333335,22,17.0,16.2,0.0,2.857142857142857,0.047619047619047616,2,0,400,7225,6561,36,2.0,1.0
11,89,1,0,0,9,69,1,1,1,1,1,1,1,3,0,1,2,0,64,1.2222222222222223,13,9.79,7.59,0.0,1.1,0.08333333333333333,2,2,121,7921,4761,81,1.0,4.0
28,94,2,0,0,7,60,1,1,1,1,2,1,2,3,0,1,2,0,71,4.0,30,26.32,16.8,0.0,3.5,0.034482758620689655,4,4,784,8836,3600,49,3.0,2.0
16,98,0,2,0,6,88,2,1,1,1,2,1,1,3,0,2,1,1,70,2.6666666666666665,18,15.68,14.08,0.0,2.2857142857142856,0.058823529411764705,0,4,256,9604,7744,36,1.0,1.0
23,68,0,2,1,6,86,2,1,0,2,2,1,2,2,0,2,2,0,68,3.8333333333333335,23,15.64,19.78,0.0,3.2857142857142856,0.0,0,4,529,4624,7396,36,2.0,1.0
11,72,2,2,1,6,94,1,1,2,2,2,1,2,3,0,1,1,0,63,1.8333333333333333,15,7.92,10.34,0.0,1.5714285714285714,0.16666666666666666,4,4,121,5184,8836,36,1.0,1.0
13,70,2,0,1,8,78,2,1,0,1,2,0,0,3,1,1,2,0,61,1.625,13,9.1,10.14,0.0,1.4444444444444444,0.0,4,2,169,4900,6084,64,1.0,3.0
29,74,2,1,0,5,64,2,1,2,2,2,1,1,1,0,0,1,0,66,5.8,33,21.46,18.56,0.0,4.833333333333333,0.06666666666666667,2,4,841,5476,4096,25,3.0,0.0
18,97,2,0,1,7,93,2,1,5,0,2,1,2,4,0,0,2,1,75,2.5714285714285716,28,17.46,16.74,0.0,2.25,0.2631578947368421,2,4,324,9409,8649,49,1.0,2.0
29,83,0,0,1,8,64,2,1,2,2,0,1,1,1,0,1,0,0,71,3.625,33,24.07,18.56,0.0,3.2222222222222223,0.06666666666666667,0,0,841,6889,4096,64,3.0,3.0
20,90,2,2,1,4,83,0,1,1,1,1,1,2,3,0,0,2,0,69,5.0,22,18.0,16.6,0.0,4.0,0.047619047619047616,2,2,400,8100,6889,16,2.0,0.0
9,80,0,1,0,5,60,2,1,2,1,2,0,1,3,0,1,2,0,62,1.8,13,7.2,5.4,0.0,1.5,0.2,0,2,81,6400,3600,25,0.0,0.0
25,61,2,2,0,7,81,0,1,0,2,2,1,2,4,0,1,1,1,65,3.5714285714285716,25,15.25,20.25,0.0,3.125,0.0,4,4,625,3721,6561,49,2.0,2.0
16,63,2,1,0,9,92,2,1,0,1,2,0,2,3,0,0,1,1,61,1.7777777777777777,16,10.08,14.72,0.0,1.6,0.0,2,2,256,3969,8464,81,1.0,4.0
24,82,2,2,0,9,77,2,1,3,2,2,1,2,2,0,1,2,1,69,2.6666666666666665,30,19.68,18.48,0.0,2.4,0.12,4,4,576,6724,5929,81,2.0,4.0
20,89,1,1,1,6,74,1,1,1,2,1,0,2,3,0,2,0,0,66,3.3333333333333335,22,17.8,14.8,0.0,2.857142857142857,0.047619047619047616,3,1,400,7921,5476,36,2.0,1.0
11,69,0,2,1,9,100,1,1,1,1,2,1,1,5,0,1,2,0,64,1.2222222222222223,13,7.59,11.0,0.0,1.1,0.08333333333333333,0,4,121,4761,10000,81,1.0,4.0
21,89,0,2,1,7,51,1,1,1,2,2,1,2,4,0,1,2,1,69,3.0,23,18.69,10.71,0.0,2.625,0.045454545454545456,0,4,441,7921,2601,49,2.0,2.0
33,92,0,0,1,7,67,1,1,6,0,2,1,2,5,0,1,2,1,78,4.714285714285714,45,30.36,22.11,0.0,4.125,0.17647058823529413,0,4,1089,8464,4489,49,3.0,2.0
23,76,1,0,1,7,96,1,1,2,2,2,0,1,4,0,1,2,1,68,3.2857142857142856,27,17.48,22.08,0.0,2.875,0.08333333333333333,2,2,529,5776,9216,49,2.0,2.0
20,90,0,0,0,8,82,2,1,2,0,3,0,0,4,1,1,1,1,70,2.5,24,18.0,16.4,0.0,2.2222222222222223,0.09523809523809523,0,3,400,8100,6724,64,2.0,3.0
26,76,1,2,1,6,77,2,1,1,2,2,0,1,5,0,1,2,0,68,4.333333333333333,28,19.76,20.02,0.0,3.7142857142857144,0.037037037037037035,2,2,676,5776,5929,36,2.0,1.0
21,87,1,1,1,6,82,2,1,0,2,0,1,1,5,0,2,2,1,68,3.5,21,18.27,17.22,0.0,3.0,0.0,3,0,441,7569,6724,36,2.0,1.0
21,91,2,2,0,5,66,1,1,1,0,2,1,2,3,0,0,2,1,69,4.2,23,19.11,13.86,0.0,3.5,0.045454545454545456,2,4,441,8281,4356,25,2.0,0.0
13,100,2,1,1,8,54,2,1,0,2,0,1,2,3,0,0,2,1,68,1.625,13,13.0,7.02,0.0,1.4444444444444444,0.0,2,0,169,10000,2916,64,1.0,3.0
21,74,0,1,1,8,64,2,1,3,1,1,1,1,1,0,0,0,0,80,2.625,27,15.54,13.44,0.0,2.3333333333333335,0.13636363636363635,0,2,441,5476,4096,64,2.0,3.0
26,76,2,2,1,8,67,0,1,1,1,2,1,0,3,0,1,1,0,67,3.25,28,19.76,17.42,0.0,2.888888888888889,0.037037037037037035,4,4,676,5776,4489,64,2.0,3.0
15,67,1,2,1,5,74,2,1,1,0,0,1,2,2,0,2,2,0,64,3.0,17,10.05,11.1,0.0,2.5,0.0625,3,0,225,4489,5476,25,1.0,0.0
29,68,2,1,0,6,70,1,1,0,2,2,1,0,2,0,2,2,0,64,4.833333333333333,29,19.72,20.3,0.0,4.142857142857143,0.0,6,4,841,4624,4900,36,3.0,1.0
19,88,2,2,1,9,76,1,1,1,2,0,1,2,3,0,1,0,0,68,2.111111111111111,21,16.72,14.44,0.0,1.9,0.05,4,0,361,7744,5776,81,2.0,4.0
15,97,1,2,0,7,60,1,1,4,2,2,1,0,3,0,1,2,1,67,2.142857142857143,23,14.55,9.0,0.0,1.875,0.25,2,4,225,9409,3600,49,1.0,2.0
26,76,2,2,0,7,59,1,1,0,2,2,1,1,1,1,2,2,0,65,3.7142857142857144,26,19.76,15.34,0.0,3.25,0.0,6,4,676,5776,3481,49,2.0,2.0
18,67,0,0,1,7,68,2,1,0,2,2,1,2,4,0,1,2,0,66,2.5714285714285716,18,12.06,12.24,0.0,2.25,0.0,0,4,324,4489,4624,49,1.0,2.0
25,71,2,1,1,8,74,1,1,4,2,2,1,2,4,1,2,2,0,67,3.125,33,17.75,18.5,0.0,2.7777777777777777,0.15384615384615385,6,4,625,5041,5476,64,2.0,3.0
18,78,0,2,0,7,67,1,0,0,0,2,1,0,3,0,0,1,0,64,2.5714285714285716,18,14.04,12.06,0.0,2.25,0.0,0,4,324,6084,4489,49,1.0,2.0
20,72,2,1,1,6,79,2,1,1,1,2,0,2,4,0,2,2,1,66,3.3333333333333335,22,14.4,15.8,0.0,2.857142857142857,0.047619047619047616,6,2,400,5184,6241,36,2.0,1.0
23,69,2,1,1,8,66,1,0,1,2,2,1,2,3,0,0,0,0,63,2.875,25,15.87,15.18,0.0,2.5555555555555554,0.041666666666666664,2,4,529,4761,4356,64,2.0,3.0
22,89,2,0,0,5,59,0,1,5,2,2,0,2,4,1,1,2,0,71,4.4,32,19.58,12.98,0.0,3.6666666666666665,0.21739130434782608,4,2,484,7921,3481,25,2.0,0.0
8,60,0,2,1,9,93,0,1,0,1,0,1,1,3,0,2,2,1,62,0.8888888888888888,8,4.8,7.44,0.0,0.8,0.0,0,0,64,3600,8649,81,0.0,4.0
13,82,2,0,0,6,60,2,1,1,1,1,1,2,4,0,0,0,1,64,2.1666666666666665,15,10.66,7.8,0.0,1.8571428571428572,0.07142857142857142,2,2,169,6724,3600,36,1.0,1.0
26,92,1,2,1,8,98,2,1,2,2,2,1,1,3,0,2,1,0,72,3.25,30,23.92,25.48,0.0,2.888888888888889,0.07407407407407407,3,4,676,8464,9604,64,2.0,3.0
19,71,0,2,1,7,99,1,1,0,1,0,1,0,4,0,1,1,1,65,2.7142857142857144,19,13.49,18.81,0.0,2.375,0.0,0,0,361,5041,9801,49,2.0,2.0
17,84,1,0,0,6,85,2,1,1,2,1,1,2,2,0,0,2,1,67,2.8333333333333335,19,14.28,14.45,0.0,2.4285714285714284,0.05555555555555555,1,2,289,7056,7225,36,1.0,1.0
12,87,0,0,1,9,75,2,0,1,1,2,0,1,3,1,0,1,1,65,1.3333333333333333,14,10.44,9.0,0.0,1.2,0.07692307692307693,0,2,144,7569,5625,81,1.0,4.0
14,86,1,1,1,8,90,1,1,0,1,2,0,1,1,0,1,2,0,63,1.75,14,12.04,12.6,0.0,1.5555555555555556,0.0,2,2,196,7396,8100,64,1.0,3.0
8,78,0,0,0,7,94,1,1,1,0,0,1,1,3,1,1,2,1,65,1.1428571428571428,10,6.24,7.52,0.0,1.0,0.1111111111111111,0,0,64,6084,8836,49,0.0,2.0
19,74,2,2,1,10,85,2,1,1,1,2,1,2,5,0,2,1,0,67,1.9,21,14.06,16.15,0.0,1.7272727272727273,0.05,6,4,361,5476,7225,100,2.0,4.0
16,93,2,2,1,8,55,1,1,0,0,2,1,1,4,0,1,1,0,67,2.0,16,14.88,8.8,0.0,1.7777777777777777,0.0,4,4,256,8649,3025,64,1.0,3.0
14,90,1,2,1,6,50,2,1,0,2,0,0,2,3,0,0,1,0,65,2.3333333333333335,14,12.6,7.0,0.0,2.0,0.0,1,0,196,8100,2500,36,1.0,1.0
20,73,2,0,1,4,60,2,1,1,1,2,0,2,3,1,1,1,0,64,5.0,22,14.6,12.0,0.0,4.0,0.047619047619047616,4,2,400,5329,3600,16,2.0,0.0
22,64,0,1,0,7,59,0,1,0,2,0,0,2,5,1,1,2,1,64,3.142857142857143,22,14.08,12.98,0.0,2.75,0.0,0,0,484,4096,3481,49,2.0,2.0
33,63,0,0,1,9,59,2,1,1,2,2,1,2,4,0,1,2,0,69,3.6666666666666665,35,20.79,19.47,0.0,3.3,0.029411764705882353,0,4,1089,3969,3481,81,3.0,4.0
11,64,2,2,0,8,75,1,1,1,0,2,0,2,3,0,1,1,0,60,1.375,13,7.04,8.25,0.0,1.2222222222222223,0.08333333333333333,4,2,121,4096,5625,64,1.0,3.0
27,83,2,2,1,9,76,2,1,1,1,0,1,2,4,0,1,2,0,70,3.0,29,22.41,20.52,0.0,2.7,0.03571428571428571,4,0,729,6889,5776,81,3.0,4.0
